id,umap1,umap2,celltype
9642_Patient1_ODNNSP,8.623307,-0.0046711066,B
9665_Patient1_ODNNSP,8.739327,-0.27903342,B
9691_Patient1_ODNNSP,10.353669,1.0387064,B
9711_Patient1_ODNNSP,8.171049,-0.72540885,B
9774_Patient1_ODNNSP,7.9830904,-0.05081777,B
9792_Patient1_ODNNSP,8.344168,0.2105001,B
9806_Patient1_ODNNSP,8.765937,0.71117383,B
9811_Patient1_ODNNSP,8.656596,0.76220703,B
9823_Patient1_ODNNSP,8.57775,0.062882684,B
9937_Patient1_ODNNSP,8.848953,-0.21506868,B
10232_Patient1_ODNNSP,8.215947,-0.38407227,B
10237_Patient1_ODNNSP,7.390734,0.36395326,B
10272_Patient1_ODNNSP,8.369751,0.89804024,B
10288_Patient1_ODNNSP,9.061686,-0.9352447,B
10293_Patient1_ODNNSP,8.791557,1.4566445,B
10298_Patient1_ODNNSP,9.367655,0.9227418,B
10303_Patient1_ODNNSP,9.129242,1.1032677,B
10304_Patient1_ODNNSP,9.501884,0.6848703,B
10308_Patient1_ODNNSP,9.577331,0.27896658,B
10312_Patient1_ODNNSP,8.648269,1.231048,B
10314_Patient1_ODNNSP,9.385873,0.5360055,B
10315_Patient1_ODNNSP,9.119002,0.90495735,B
10316_Patient1_ODNNSP,8.922007,1.2672157,B
10320_Patient1_ODNNSP,9.7192745,0.7803458,B
10328_Patient1_ODNNSP,10.1503525,0.58917135,B
10334_Patient1_ODNNSP,10.180214,0.44458756,B
10335_Patient1_ODNNSP,10.694134,2.3106923,B
10344_Patient1_ODNNSP,10.52715,2.0758722,B
10351_Patient1_ODNNSP,7.9881334,0.41906098,B
10363_Patient1_ODNNSP,8.4680195,0.32117853,B
10387_Patient1_ODNNSP,8.731303,-1.2791826,B
10389_Patient1_ODNNSP,9.78024,0.996066,B
10392_Patient1_ODNNSP,9.899793,-0.45352563,B
10396_Patient1_ODNNSP,8.621114,1.1271943,B
10407_Patient1_ODNNSP,8.591354,0.8712398,B
10422_Patient1_ODNNSP,10.089727,0.93305564,B
10427_Patient1_ODNNSP,9.233388,0.20947419,B
10433_Patient1_ODNNSP,7.9399233,-0.7372306,B
10435_Patient1_ODNNSP,8.293291,-1.3053521,B
10436_Patient1_ODNNSP,9.005411,-1.723239,B
10437_Patient1_ODNNSP,8.714797,-0.56131727,B
10440_Patient1_ODNNSP,8.158045,-0.52591705,B
10446_Patient1_ODNNSP,8.96798,1.1154628,B
10450_Patient1_ODNNSP,9.232633,-0.79641503,B
10451_Patient1_ODNNSP,8.933519,-0.52109087,B
10452_Patient1_ODNNSP,8.507931,-1.1193868,B
10457_Patient1_ODNNSP,8.534874,-0.12458548,B
10459_Patient1_ODNNSP,9.533551,1.0608836,B
10460_Patient1_ODNNSP,9.620297,0.46396786,B
10464_Patient1_ODNNSP,9.033911,1.0268707,B
10466_Patient1_ODNNSP,9.862203,1.5778373,B
10471_Patient1_ODNNSP,9.772947,2.3948221,B
10478_Patient1_ODNNSP,8.84544,0.54689175,B
10519_Patient1_ODNNSP,9.368081,2.1629252,B
10576_Patient1_ODNNSP,8.602487,-0.21461944,B
10600_Patient1_ODNNSP,9.5538435,-0.7115382,B
10625_Patient1_ODNNSP,9.9779625,-0.41275713,B
10629_Patient1_ODNNSP,9.59402,1.1091362,B
10630_Patient1_ODNNSP,9.832593,1.3212471,B
10644_Patient1_ODNNSP,9.135695,0.54225016,B
10645_Patient1_ODNNSP,8.442477,-0.6820563,B
10646_Patient1_ODNNSP,6.9745307,-0.46016377,B
10651_Patient1_ODNNSP,9.312921,-0.37517142,B
10656_Patient1_ODNNSP,6.5544405,0.067943715,B
10659_Patient1_ODNNSP,9.578792,0.79971516,B
10662_Patient1_ODNNSP,8.996317,0.94626796,B
10663_Patient1_ODNNSP,9.175897,0.9214355,B
10666_Patient1_ODNNSP,9.480752,0.36541966,B
10668_Patient1_ODNNSP,7.059832,-1.0580807,B
10886_Patient1_ODNNSP,8.687631,0.32197762,B
11016_Patient1_ODNNSP,8.783414,-0.24504797,B
11049_Patient1_ODNNSP,8.554204,-0.6942207,B
11101_Patient1_ODNNSP,10.007049,-1.2352488,B
11103_Patient1_ODNNSP,8.112251,-0.96896863,B
11104_Patient1_ODNNSP,8.459159,-0.9274132,B
11109_Patient1_ODNNSP,8.553788,-0.41611284,B
11116_Patient1_ODNNSP,0.2095552,3.8182337,B
11117_Patient1_ODNNSP,8.826838,-0.05659665,B
11118_Patient1_ODNNSP,8.650369,-0.24438836,B
11137_Patient1_ODNNSP,8.206799,-0.7969303,B
11144_Patient1_ODNNSP,7.4529147,-0.15881272,B
11152_Patient1_ODNNSP,7.3134384,-1.2465017,B
11153_Patient1_ODNNSP,8.63331,-1.3305871,B
11311_Patient1_ODNNSP,8.605662,-0.43780854,B
11366_Patient1_ODNNSP,7.3402896,-1.2614522,B
11368_Patient1_ODNNSP,8.48832,-0.93166775,B
11375_Patient1_ODNNSP,8.708517,-0.75031155,B
11376_Patient1_ODNNSP,8.362858,-0.17525606,B
11379_Patient1_ODNNSP,8.473135,0.8819841,B
11382_Patient1_ODNNSP,9.535077,1.1143118,B
11404_Patient1_ODNNSP,8.4175205,-0.6703394,B
11418_Patient1_ODNNSP,8.027629,0.36277774,B
11427_Patient1_ODNNSP,8.480365,-0.75518554,B
11428_Patient1_ODNNSP,8.026411,-0.69843173,B
11433_Patient1_ODNNSP,9.834524,-1.2279549,B
11434_Patient1_ODNNSP,8.153027,-0.14923981,B
11470_Patient1_ODNNSP,8.16255,0.112749524,B
