id,umap1,umap2,celltype
9863_Patient1_0DPHBP,8.450669,4.5923944,Fibroblast
9871_Patient1_0DPHBP,8.582517,4.3383193,Fibroblast
9876_Patient1_0DPHBP,8.012794,4.548219,Fibroblast
9883_Patient1_0DPHBP,9.397096,4.5393896,Fibroblast
9889_Patient1_0DPHBP,8.980797,3.6633992,Fibroblast
9890_Patient1_0DPHBP,8.218381,4.8750224,Fibroblast
9892_Patient1_0DPHBP,7.980996,4.653254,Fibroblast
9894_Patient1_0DPHBP,8.68277,3.8149009,Fibroblast
9914_Patient1_0DPHBP,10.185419,4.130992,Fibroblast
9915_Patient1_0DPHBP,8.754018,4.950152,Fibroblast
9919_Patient1_0DPHBP,9.038994,4.773311,Fibroblast
9933_Patient1_0DPHBP,10.863562,3.9506063,Fibroblast
9939_Patient1_0DPHBP,9.852243,4.3674316,Fibroblast
9946_Patient1_0DPHBP,10.125641,3.3287263,Fibroblast
9948_Patient1_0DPHBP,10.450246,3.7549388,Fibroblast
9963_Patient1_0DPHBP,5.498374,3.7121723,Fibroblast
10089_Patient1_0DPHBP,9.156068,4.1291203,Fibroblast
10103_Patient1_0DPHBP,10.031254,4.4146395,Fibroblast
10108_Patient1_0DPHBP,8.201677,4.2522316,Fibroblast
10109_Patient1_0DPHBP,9.9818125,4.6942225,Fibroblast
