id,umap1,umap2,T_subtype
148330_Patient1_ODNNSP,7.256977,3.912043,Naive/CM T
148331_Patient1_ODNNSP,6.651293,2.950533,Naive/CM T
148333_Patient1_ODNNSP,6.57311,2.3040748,Naive/CM T
148337_Patient1_ODNNSP,6.511524,-0.19084235,Naive/CM T
148339_Patient1_ODNNSP,6.466122,3.0709016,Naive/CM T
148340_Patient1_ODNNSP,5.8533177,2.720235,Naive/CM T
148341_Patient1_ODNNSP,6.4648857,3.1512299,Naive/CM T
148345_Patient1_ODNNSP,6.441326,2.9368804,Naive/CM T
148346_Patient1_ODNNSP,5.943494,2.0227103,Naive/CM T
148347_Patient1_ODNNSP,6.8733664,2.2611706,Naive/CM T
148348_Patient1_ODNNSP,4.685872,2.7530124,Cytotoxic T
148349_Patient1_ODNNSP,5.6219487,1.3423663,Naive/CM T
148354_Patient1_ODNNSP,6.4169626,1.978633,Naive/CM T
148359_Patient1_ODNNSP,8.597661,7.4391155,Naive/CM T
148361_Patient1_ODNNSP,6.0370054,0.82455117,Naive/CM T
148365_Patient1_ODNNSP,6.0743003,3.357786,Naive/CM T
148367_Patient1_ODNNSP,7.620905,3.5031328,Naive/CM T
148369_Patient1_ODNNSP,6.284603,3.2583728,Naive/CM T
148373_Patient1_ODNNSP,2.470266,7.4890656,Naive/CM T
148378_Patient1_ODNNSP,6.584958,1.2772908,Naive/CM T
148379_Patient1_ODNNSP,1.6680875,2.649745,Cytotoxic T
148382_Patient1_ODNNSP,4.280398,5.5481105,Naive/CM T
148387_Patient1_ODNNSP,3.7126958,7.6769114,Naive/CM T
148388_Patient1_ODNNSP,7.663284,4.680409,Naive/CM T
148389_Patient1_ODNNSP,3.270904,7.1440496,Naive/CM T
148390_Patient1_ODNNSP,3.2137094,7.3495708,Naive/CM T
148391_Patient1_ODNNSP,5.9244766,2.8371582,Naive/CM T
148392_Patient1_ODNNSP,7.4347286,3.6868854,Naive/CM T
148394_Patient1_ODNNSP,2.9597352,6.7388463,Naive/CM T
148395_Patient1_ODNNSP,7.586503,2.765613,Naive/CM T
148400_Patient1_ODNNSP,1.7982637,6.6562495,Naive/CM T
148405_Patient1_ODNNSP,2.2155602,7.3896966,Naive/CM T
148406_Patient1_ODNNSP,3.790687,5.906978,Naive/CM T
148407_Patient1_ODNNSP,6.7904124,2.9204388,Naive/CM T
148409_Patient1_ODNNSP,1.6846818,2.8998892,Cytotoxic T
148410_Patient1_ODNNSP,6.359662,4.528865,Naive/CM T
148411_Patient1_ODNNSP,3.9472456,1.2037957,Naive/CM T
148416_Patient1_ODNNSP,9.362615,4.3947716,Naive/CM T
148417_Patient1_ODNNSP,7.007856,1.5974251,Naive/CM T
148418_Patient1_ODNNSP,8.696841,4.6326456,Naive/CM T
148420_Patient1_ODNNSP,6.702666,4.5108314,Naive/CM T
148424_Patient1_ODNNSP,6.0761065,3.4452348,Naive/CM T
148426_Patient1_ODNNSP,6.261178,1.248415,Naive/CM T
148431_Patient1_ODNNSP,6.5249076,3.2065651,Naive/CM T
148432_Patient1_ODNNSP,7.051503,3.0068054,Naive/CM T
148437_Patient1_ODNNSP,3.845287,6.188905,Naive/CM T
148439_Patient1_ODNNSP,4.1558623,5.5227404,Naive/CM T
148440_Patient1_ODNNSP,7.9869585,3.4779902,Naive/CM T
148455_Patient1_ODNNSP,7.1690297,4.026018,Naive/CM T
148456_Patient1_ODNNSP,5.828757,2.9317439,Naive/CM T
148457_Patient1_ODNNSP,8.175092,3.5861661,Naive/CM T
148461_Patient1_ODNNSP,8.040884,3.1449242,Naive/CM T
148462_Patient1_ODNNSP,6.781624,3.133294,Naive/CM T
148464_Patient1_ODNNSP,7.817125,5.1370354,Naive/CM T
148465_Patient1_ODNNSP,5.9119177,3.0986269,Naive/CM T
148467_Patient1_ODNNSP,6.566023,3.166355,Naive/CM T
148472_Patient1_ODNNSP,10.006935,5.053791,Naive/CM T
148475_Patient1_ODNNSP,1.744085,7.3374987,Naive/CM T
148528_Patient1_ODNNSP,5.6166573,2.9308987,Naive/CM T
148531_Patient1_ODNNSP,5.644387,-0.24679358,Naive/CM T
148532_Patient1_ODNNSP,6.1503086,3.4535136,Naive/CM T
148534_Patient1_ODNNSP,5.3410187,-0.5986644,Naive/CM T
148535_Patient1_ODNNSP,5.8711014,3.0475745,Naive/CM T
148539_Patient1_ODNNSP,5.7723374,3.011972,Naive/CM T
148544_Patient1_ODNNSP,6.1082172,3.8243418,Naive/CM T
148555_Patient1_ODNNSP,6.092568,-0.6726357,Naive/CM T
148561_Patient1_ODNNSP,6.1170745,2.4728658,Naive/CM T
148566_Patient1_ODNNSP,5.641194,2.1557677,Naive/CM T
148582_Patient1_ODNNSP,5.212989,0.6964087,Naive/CM T
148586_Patient1_ODNNSP,6.4010334,-0.16696943,Naive/CM T
148587_Patient1_ODNNSP,6.4451237,-0.3061756,Naive/CM T
148588_Patient1_ODNNSP,6.5167623,0.34639186,Naive/CM T
148597_Patient1_ODNNSP,6.8147907,3.805932,Naive/CM T
148599_Patient1_ODNNSP,9.3766575,4.063535,Naive/CM T
148603_Patient1_ODNNSP,6.6957545,3.218102,Naive/CM T
148604_Patient1_ODNNSP,7.6147404,3.5747488,Naive/CM T
148609_Patient1_ODNNSP,4.233074,2.375795,Cytotoxic T
148616_Patient1_ODNNSP,8.006447,1.1494942,Naive/CM T
148625_Patient1_ODNNSP,6.5549254,3.0687308,Naive/CM T
148626_Patient1_ODNNSP,5.834133,2.9381452,Naive/CM T
148628_Patient1_ODNNSP,6.3336563,0.59893775,Naive/CM T
148630_Patient1_ODNNSP,6.685343,4.5656524,Naive/CM T
148633_Patient1_ODNNSP,5.449111,0.7398673,Naive/CM T
148644_Patient1_ODNNSP,7.17943,3.1488802,Naive/CM T
148645_Patient1_ODNNSP,7.535075,3.604133,Naive/CM T
148657_Patient1_ODNNSP,6.1661034,-0.8096044,Naive/CM T
148672_Patient1_ODNNSP,4.6737347,-1.0033903,Naive/CM T
148682_Patient1_ODNNSP,5.9824057,3.7841616,Naive/CM T
148687_Patient1_ODNNSP,5.520567,4.0006995,Naive/CM T
148690_Patient1_ODNNSP,3.258455,7.7729526,Naive/CM T
148695_Patient1_ODNNSP,6.45017,1.2284839,Naive/CM T
148699_Patient1_ODNNSP,4.141707,5.450916,Naive/CM T
148705_Patient1_ODNNSP,6.6187234,3.9522696,Naive/CM T
148706_Patient1_ODNNSP,1.6038473,7.2023997,Naive/CM T
148711_Patient1_ODNNSP,9.165639,5.176394,Naive/CM T
148714_Patient1_ODNNSP,6.7312555,2.0736308,Naive/CM T
148717_Patient1_ODNNSP,8.325191,4.813442,Naive/CM T
148722_Patient1_ODNNSP,5.0419855,3.6400356,Naive/CM T
148725_Patient1_ODNNSP,5.778506,2.6616497,Naive/CM T
148726_Patient1_ODNNSP,5.6908855,2.6440978,Naive/CM T
148734_Patient1_ODNNSP,2.9361732,6.485556,Naive/CM T
148735_Patient1_ODNNSP,4.8562016,5.264901,Naive/CM T
148736_Patient1_ODNNSP,8.135647,2.1116967,Naive/CM T
148737_Patient1_ODNNSP,1.985093,7.2939734,Naive/CM T
148738_Patient1_ODNNSP,3.7608836,6.9815845,Naive/CM T
148749_Patient1_ODNNSP,6.113803,2.405331,Naive/CM T
148755_Patient1_ODNNSP,4.942328,-1.1005015,Naive/CM T
148757_Patient1_ODNNSP,4.724624,1.5337598,Naive/CM T
148758_Patient1_ODNNSP,5.505544,-0.78563267,Naive/CM T
148760_Patient1_ODNNSP,6.002598,3.722938,Naive/CM T
148761_Patient1_ODNNSP,9.397105,4.42346,Naive/CM T
148762_Patient1_ODNNSP,5.7886224,3.2334,Naive/CM T
148765_Patient1_ODNNSP,6.6949277,2.9273834,Naive/CM T
148766_Patient1_ODNNSP,6.8695283,2.4831557,Naive/CM T
148767_Patient1_ODNNSP,2.6315458,6.843051,Naive/CM T
148768_Patient1_ODNNSP,6.7214828,2.1561143,Naive/CM T
148769_Patient1_ODNNSP,5.60585,2.1106718,Naive/CM T
148770_Patient1_ODNNSP,5.9402328,2.2957313,Naive/CM T
148786_Patient1_ODNNSP,2.0877008,6.7887635,Naive/CM T
148787_Patient1_ODNNSP,4.3749814,4.509348,Naive/CM T
148789_Patient1_ODNNSP,3.481546,2.2559345,Cytotoxic T
148790_Patient1_ODNNSP,8.70843,4.006176,Naive/CM T
148791_Patient1_ODNNSP,6.3157344,3.0372312,Naive/CM T
148792_Patient1_ODNNSP,5.6845694,3.652023,Cytotoxic T
148796_Patient1_ODNNSP,9.138959,3.8897936,Naive/CM T
148797_Patient1_ODNNSP,4.5906057,6.8455453,Naive/CM T
148800_Patient1_ODNNSP,2.5048678,7.142454,Naive/CM T
148806_Patient1_ODNNSP,3.3298857,6.888035,Naive/CM T
148814_Patient1_ODNNSP,7.6691484,5.2627406,Naive/CM T
148820_Patient1_ODNNSP,5.9654355,4.2418747,Naive/CM T
148821_Patient1_ODNNSP,4.1018367,6.280735,Naive/CM T
148822_Patient1_ODNNSP,6.9593034,2.2051144,Naive/CM T
148824_Patient1_ODNNSP,3.456353,3.4782856,Naive/CM T
148826_Patient1_ODNNSP,8.199245,3.2021031,Naive/CM T
148828_Patient1_ODNNSP,2.2726352,6.409795,Naive/CM T
148831_Patient1_ODNNSP,7.919915,5.0223746,Naive/CM T
148839_Patient1_ODNNSP,7.4268923,3.9677875,Naive/CM T
148841_Patient1_ODNNSP,6.17613,2.5555973,Naive/CM T
148843_Patient1_ODNNSP,6.510354,3.8975704,Naive/CM T
148850_Patient1_ODNNSP,6.1285224,2.253492,Naive/CM T
148852_Patient1_ODNNSP,10.27454,5.302577,Naive/CM T
148853_Patient1_ODNNSP,5.6940866,3.9474752,Naive/CM T
148854_Patient1_ODNNSP,7.4055285,3.2607143,Naive/CM T
148856_Patient1_ODNNSP,6.564908,1.166198,Naive/CM T
148859_Patient1_ODNNSP,7.260794,3.639087,Naive/CM T
148860_Patient1_ODNNSP,6.7496734,3.585434,Naive/CM T
148862_Patient1_ODNNSP,7.8254814,1.8483294,Naive/CM T
148863_Patient1_ODNNSP,5.9179106,3.1153944,Naive/CM T
148864_Patient1_ODNNSP,5.5335555,4.429273,Naive/CM T
148865_Patient1_ODNNSP,2.7264047,7.283886,Naive/CM T
148870_Patient1_ODNNSP,6.4827576,0.80034655,Naive/CM T
148871_Patient1_ODNNSP,6.6594615,3.3681533,Naive/CM T
148874_Patient1_ODNNSP,2.4484038,7.6318984,Naive/CM T
148875_Patient1_ODNNSP,3.595874,3.755038,Naive/CM T
148876_Patient1_ODNNSP,6.474588,3.3662603,Naive/CM T
148877_Patient1_ODNNSP,6.1366396,2.2671487,Naive/CM T
148878_Patient1_ODNNSP,6.4560385,2.421992,Naive/CM T
148880_Patient1_ODNNSP,6.7644076,0.9610547,Naive/CM T
148881_Patient1_ODNNSP,7.2832355,2.5626707,Naive/CM T
148885_Patient1_ODNNSP,7.4369216,3.4201791,Naive/CM T
148886_Patient1_ODNNSP,7.1130004,3.9109638,Naive/CM T
148887_Patient1_ODNNSP,6.5158825,1.2393707,Naive/CM T
148888_Patient1_ODNNSP,6.4445753,3.0948372,Naive/CM T
148889_Patient1_ODNNSP,8.978168,3.0070562,Naive/CM T
148890_Patient1_ODNNSP,6.6358767,2.6312325,Naive/CM T
148891_Patient1_ODNNSP,8.49499,1.4631567,Naive/CM T
148892_Patient1_ODNNSP,6.9279056,2.7225442,Naive/CM T
148893_Patient1_ODNNSP,6.4704866,0.5406223,Naive/CM T
148920_Patient1_ODNNSP,0.40450308,6.8887467,gdT
148924_Patient1_ODNNSP,-0.6815925,5.825038,gdT
148985_Patient1_ODNNSP,2.2915127,7.445861,Naive/CM T
149015_Patient1_ODNNSP,4.539934,6.2863374,Naive/CM T
149018_Patient1_ODNNSP,-1.482411,6.4447618,gdT
149022_Patient1_ODNNSP,3.7992964,8.190644,Naive/CM T
149111_Patient1_ODNNSP,5.4219346,5.737067,Naive/CM T
149120_Patient1_ODNNSP,3.2950218,-0.33574975,Cytotoxic T
149179_Patient1_ODNNSP,4.3589306,4.749792,Naive/CM T
149220_Patient1_ODNNSP,3.9478667,5.7594438,Naive/CM T
149299_Patient1_ODNNSP,2.168766,7.3154073,Naive/CM T
149311_Patient1_ODNNSP,6.3345547,-0.64581144,Naive/CM T
149453_Patient1_ODNNSP,3.2855277,7.4746623,Naive/CM T
149484_Patient1_ODNNSP,0.34818548,6.2007694,gdT
149594_Patient1_ODNNSP,2.5945275,7.3665404,Naive/CM T
149601_Patient1_ODNNSP,4.6474633,7.630633,Naive/CM T
149650_Patient1_ODNNSP,5.3957376,-0.7844848,Naive/CM T
149654_Patient1_ODNNSP,6.2839947,-0.5822176,Naive/CM T
149664_Patient1_ODNNSP,5.1116257,-1.1808394,Naive/CM T
149683_Patient1_ODNNSP,6.1522646,0.65151656,Naive/CM T
149684_Patient1_ODNNSP,6.703185,1.076727,Naive/CM T
149685_Patient1_ODNNSP,5.9705663,-0.94284785,Naive/CM T
149686_Patient1_ODNNSP,5.8164744,2.2731633,Naive/CM T
149687_Patient1_ODNNSP,6.3023643,0.27602106,Naive/CM T
149691_Patient1_ODNNSP,6.2395134,0.53005433,Naive/CM T
149692_Patient1_ODNNSP,6.8290267,2.155946,Naive/CM T
149696_Patient1_ODNNSP,5.809518,3.1148407,Naive/CM T
149716_Patient1_ODNNSP,4.909087,-1.121967,Naive/CM T
149722_Patient1_ODNNSP,6.156182,2.9103198,Naive/CM T
149726_Patient1_ODNNSP,6.052531,3.5165887,Naive/CM T
149732_Patient1_ODNNSP,6.4905744,0.56736326,Naive/CM T
149735_Patient1_ODNNSP,6.8227115,1.9972007,Naive/CM T
149737_Patient1_ODNNSP,6.177685,1.821981,Naive/CM T
149739_Patient1_ODNNSP,6.6606917,0.23726127,Naive/CM T
149747_Patient1_ODNNSP,6.0878644,0.36354622,Naive/CM T
149764_Patient1_ODNNSP,6.1236167,2.7744718,Naive/CM T
149767_Patient1_ODNNSP,6.285866,1.1376555,Naive/CM T
149769_Patient1_ODNNSP,5.2258544,2.1747863,Naive/CM T
149776_Patient1_ODNNSP,5.634217,-0.8691482,Naive/CM T
149779_Patient1_ODNNSP,7.6383805,2.5141277,Naive/CM T
149780_Patient1_ODNNSP,10.017627,3.9509695,Naive/CM T
149781_Patient1_ODNNSP,6.2636423,2.4970622,Naive/CM T
149782_Patient1_ODNNSP,9.476679,4.8295217,Naive/CM T
149783_Patient1_ODNNSP,7.0538754,3.6745112,Naive/CM T
149784_Patient1_ODNNSP,7.203154,1.0962167,Naive/CM T
149788_Patient1_ODNNSP,6.8290415,2.6931767,Naive/CM T
149790_Patient1_ODNNSP,6.6344204,1.0567089,Naive/CM T
149792_Patient1_ODNNSP,6.0849247,2.8625638,Naive/CM T
149794_Patient1_ODNNSP,7.022181,3.6563666,Naive/CM T
149795_Patient1_ODNNSP,9.894716,4.1721163,Naive/CM T
149797_Patient1_ODNNSP,7.2436614,4.0638533,Naive/CM T
149798_Patient1_ODNNSP,8.51785,4.783039,Naive/CM T
149800_Patient1_ODNNSP,9.534908,3.6009653,Naive/CM T
149803_Patient1_ODNNSP,6.6863,3.7365613,Naive/CM T
149804_Patient1_ODNNSP,7.016739,3.9782176,Naive/CM T
149805_Patient1_ODNNSP,8.654544,4.5172315,Naive/CM T
149807_Patient1_ODNNSP,5.776887,-0.08967458,Naive/CM T
149809_Patient1_ODNNSP,6.45445,2.611882,Naive/CM T
149811_Patient1_ODNNSP,7.6874046,1.7440081,Naive/CM T
149812_Patient1_ODNNSP,7.114344,5.575843,Naive/CM T
149815_Patient1_ODNNSP,8.160635,3.823746,Naive/CM T
149818_Patient1_ODNNSP,6.727487,1.8737105,Naive/CM T
149820_Patient1_ODNNSP,6.034756,4.3611298,Naive/CM T
149824_Patient1_ODNNSP,5.9841113,2.3020961,Naive/CM T
149829_Patient1_ODNNSP,6.0343595,-0.6016984,Naive/CM T
149831_Patient1_ODNNSP,7.0894833,2.1676629,Naive/CM T
149835_Patient1_ODNNSP,7.198375,1.7189403,Naive/CM T
149836_Patient1_ODNNSP,8.019941,1.8964747,Naive/CM T
149844_Patient1_ODNNSP,6.603924,0.045550082,Naive/CM T
149855_Patient1_ODNNSP,7.9623384,3.3338492,Naive/CM T
149856_Patient1_ODNNSP,6.5369215,2.063186,Naive/CM T
149859_Patient1_ODNNSP,8.781694,4.373789,Naive/CM T
149861_Patient1_ODNNSP,9.047109,4.013847,Naive/CM T
149864_Patient1_ODNNSP,7.5828876,3.937031,Naive/CM T
149868_Patient1_ODNNSP,6.058442,1.4293885,Naive/CM T
149869_Patient1_ODNNSP,6.087487,-0.7805327,Naive/CM T
149877_Patient1_ODNNSP,5.36583,4.383482,Naive/CM T
149878_Patient1_ODNNSP,4.8128242,5.926762,Naive/CM T
149879_Patient1_ODNNSP,9.449751,4.9721246,Naive/CM T
149880_Patient1_ODNNSP,3.1937816,7.094881,Naive/CM T
149886_Patient1_ODNNSP,8.079676,4.5893583,Naive/CM T
149892_Patient1_ODNNSP,6.339157,0.5678745,Naive/CM T
149895_Patient1_ODNNSP,10.07715,3.4037783,Naive/CM T
149899_Patient1_ODNNSP,7.297746,3.247374,Naive/CM T
149902_Patient1_ODNNSP,2.455434,0.76891816,Cytotoxic T
149905_Patient1_ODNNSP,8.049459,2.4903333,Naive/CM T
149906_Patient1_ODNNSP,6.8985577,1.3330498,Naive/CM T
149907_Patient1_ODNNSP,7.061058,0.1148643,Naive/CM T
149911_Patient1_ODNNSP,2.2337103,0.33943424,Naive/CM T
149913_Patient1_ODNNSP,6.020292,1.0237902,Naive/CM T
149918_Patient1_ODNNSP,4.433259,5.610534,Naive/CM T
149922_Patient1_ODNNSP,7.9843564,2.7500496,Naive/CM T
149927_Patient1_ODNNSP,4.7341866,4.8488293,Naive/CM T
149929_Patient1_ODNNSP,6.1571198,1.9542204,Naive/CM T
149930_Patient1_ODNNSP,6.5978794,2.4966679,Naive/CM T
149931_Patient1_ODNNSP,8.064663,3.6729214,Naive/CM T
149932_Patient1_ODNNSP,7.4436483,3.4189823,Naive/CM T
149936_Patient1_ODNNSP,6.3982754,3.0838497,Naive/CM T
149937_Patient1_ODNNSP,3.7702396,6.9229875,Naive/CM T
149947_Patient1_ODNNSP,6.3459806,2.5865874,Naive/CM T
149949_Patient1_ODNNSP,6.2277007,2.787736,Naive/CM T
149952_Patient1_ODNNSP,7.683214,1.8683203,Naive/CM T
149954_Patient1_ODNNSP,9.071422,3.6535056,Naive/CM T
149957_Patient1_ODNNSP,8.431696,3.5780997,Naive/CM T
149960_Patient1_ODNNSP,7.378941,2.614601,Naive/CM T
149967_Patient1_ODNNSP,6.279842,0.31691837,Naive/CM T
149970_Patient1_ODNNSP,6.946429,2.8360465,Naive/CM T
149977_Patient1_ODNNSP,6.2380004,3.363407,Naive/CM T
149979_Patient1_ODNNSP,6.0154867,3.2196982,Naive/CM T
149986_Patient1_ODNNSP,6.929411,3.6918921,Naive/CM T
149992_Patient1_ODNNSP,6.295249,2.3007095,Naive/CM T
149997_Patient1_ODNNSP,5.2593617,4.7002025,Naive/CM T
150000_Patient1_ODNNSP,7.348295,4.1564593,Naive/CM T
150002_Patient1_ODNNSP,6.8720217,-0.17471728,Naive/CM T
150004_Patient1_ODNNSP,3.1177552,7.4205937,Naive/CM T
150016_Patient1_ODNNSP,5.9158792,2.9215176,Naive/CM T
150022_Patient1_ODNNSP,7.0832434,1.9293197,Naive/CM T
150027_Patient1_ODNNSP,5.897041,1.6796268,Naive/CM T
150035_Patient1_ODNNSP,5.4634056,1.5822673,Naive/CM T
150049_Patient1_ODNNSP,7.390661,3.1822789,Naive/CM T
150050_Patient1_ODNNSP,6.511152,0.813232,Naive/CM T
150068_Patient1_ODNNSP,6.397316,0.9620307,Naive/CM T
150075_Patient1_ODNNSP,5.776903,2.8904145,Naive/CM T
150077_Patient1_ODNNSP,6.105828,2.4471,Naive/CM T
150083_Patient1_ODNNSP,6.711112,2.6651552,Naive/CM T
150109_Patient1_ODNNSP,2.5397573,7.389253,Naive/CM T
150112_Patient1_ODNNSP,8.727332,0.91594446,Naive/CM T
150115_Patient1_ODNNSP,4.089767,6.9632497,Naive/CM T
150124_Patient1_ODNNSP,5.5460877,1.8540938,Naive/CM T
150125_Patient1_ODNNSP,6.9751687,1.9923192,Naive/CM T
150126_Patient1_ODNNSP,8.121969,2.4717433,Naive/CM T
150127_Patient1_ODNNSP,5.917112,3.1004484,Naive/CM T
150201_Patient1_ODNNSP,5.6407475,-0.87321246,Naive/CM T
150207_Patient1_ODNNSP,6.2421436,1.4369745,Naive/CM T
150208_Patient1_ODNNSP,5.588904,1.1919277,Naive/CM T
150211_Patient1_ODNNSP,5.744829,2.794025,Naive/CM T
150212_Patient1_ODNNSP,6.3583913,1.8124717,Naive/CM T
150213_Patient1_ODNNSP,6.306862,3.1248848,Naive/CM T
150214_Patient1_ODNNSP,5.6631975,2.9708622,Naive/CM T
150239_Patient1_ODNNSP,4.988345,4.598404,Naive/CM T
150240_Patient1_ODNNSP,4.6083784,4.820663,Naive/CM T
150253_Patient1_ODNNSP,6.447767,3.108908,Naive/CM T
150256_Patient1_ODNNSP,7.5414844,0.027919257,Naive/CM T
150265_Patient1_ODNNSP,5.8158813,1.8613408,Naive/CM T
150278_Patient1_ODNNSP,7.1034174,1.8484046,Naive/CM T
150283_Patient1_ODNNSP,6.5829415,2.452537,Naive/CM T
150284_Patient1_ODNNSP,5.2623634,4.6040263,Naive/CM T
150285_Patient1_ODNNSP,5.4901986,3.6705527,Naive/CM T
150292_Patient1_ODNNSP,3.8669045,6.459845,Naive/CM T
150293_Patient1_ODNNSP,4.912211,5.8048973,Naive/CM T
150302_Patient1_ODNNSP,6.4148426,3.2973046,Naive/CM T
150306_Patient1_ODNNSP,9.279746,4.7739325,Naive/CM T
150310_Patient1_ODNNSP,7.7411,2.3891003,Naive/CM T
150318_Patient1_ODNNSP,7.6871967,2.46035,Naive/CM T
150322_Patient1_ODNNSP,6.125197,2.7373679,Naive/CM T
150327_Patient1_ODNNSP,9.510657,5.5758376,Naive/CM T
150329_Patient1_ODNNSP,6.678082,2.3927083,Naive/CM T
150334_Patient1_ODNNSP,7.0347433,3.0186172,Naive/CM T
150335_Patient1_ODNNSP,8.296839,2.4361784,Naive/CM T
150337_Patient1_ODNNSP,5.862108,2.7847917,Naive/CM T
150341_Patient1_ODNNSP,6.4876385,2.0361266,Naive/CM T
150344_Patient1_ODNNSP,6.6623983,-0.406653,Naive/CM T
150345_Patient1_ODNNSP,7.315992,0.19758612,Naive/CM T
150352_Patient1_ODNNSP,8.398105,2.756067,Naive/CM T
150353_Patient1_ODNNSP,6.322099,2.8727303,Naive/CM T
150358_Patient1_ODNNSP,7.1952724,3.7054691,Naive/CM T
150359_Patient1_ODNNSP,6.4895396,1.8543053,Naive/CM T
150360_Patient1_ODNNSP,3.0848587,7.1812367,Naive/CM T
150363_Patient1_ODNNSP,9.968918,4.4574513,Naive/CM T
150365_Patient1_ODNNSP,8.177,4.2505975,Naive/CM T
150366_Patient1_ODNNSP,7.622614,2.7451792,Naive/CM T
150367_Patient1_ODNNSP,8.934707,4.1030126,Naive/CM T
150369_Patient1_ODNNSP,5.197251,6.0892487,Naive/CM T
150370_Patient1_ODNNSP,9.678436,5.122148,Naive/CM T
150371_Patient1_ODNNSP,2.4155297,7.530616,Naive/CM T
150372_Patient1_ODNNSP,8.524187,4.8458004,Naive/CM T
150377_Patient1_ODNNSP,8.577658,4.1935873,Naive/CM T
150378_Patient1_ODNNSP,9.160804,3.7744122,Naive/CM T
150379_Patient1_ODNNSP,9.441433,4.6492605,Naive/CM T
150387_Patient1_ODNNSP,7.2808037,3.2146661,Naive/CM T
150389_Patient1_ODNNSP,8.047254,4.0613866,Naive/CM T
150391_Patient1_ODNNSP,7.3612533,3.1119466,Naive/CM T
150398_Patient1_ODNNSP,10.040037,3.969474,Naive/CM T
150401_Patient1_ODNNSP,9.504619,3.7736795,Naive/CM T
150402_Patient1_ODNNSP,8.905792,4.0003195,Naive/CM T
150403_Patient1_ODNNSP,9.131322,4.7951126,Naive/CM T
150405_Patient1_ODNNSP,7.138498,4.0121574,Naive/CM T
150413_Patient1_ODNNSP,7.698108,4.3537745,Naive/CM T
150416_Patient1_ODNNSP,7.266595,2.3063319,Naive/CM T
150418_Patient1_ODNNSP,9.058302,4.5826335,Naive/CM T
150420_Patient1_ODNNSP,6.883766,2.133435,Naive/CM T
150423_Patient1_ODNNSP,5.386158,1.6314225,Naive/CM T
150424_Patient1_ODNNSP,6.221232,3.626597,Naive/CM T
150426_Patient1_ODNNSP,9.631664,3.8535814,Naive/CM T
150427_Patient1_ODNNSP,3.642259,-0.21860066,Naive/CM T
150428_Patient1_ODNNSP,6.7404394,3.4336426,Naive/CM T
150430_Patient1_ODNNSP,8.125106,4.6995506,Naive/CM T
150436_Patient1_ODNNSP,9.150374,4.6352344,Naive/CM T
150442_Patient1_ODNNSP,8.083887,3.2721832,Naive/CM T
150451_Patient1_ODNNSP,8.892567,3.6769748,Naive/CM T
150455_Patient1_ODNNSP,8.044946,3.0725574,Naive/CM T
150457_Patient1_ODNNSP,3.054327,7.281195,Naive/CM T
150458_Patient1_ODNNSP,7.124918,1.8918301,Naive/CM T
150461_Patient1_ODNNSP,6.8719153,1.3921968,Naive/CM T
150463_Patient1_ODNNSP,5.1066656,2.8917031,Naive/CM T
150464_Patient1_ODNNSP,7.2340875,3.512975,Naive/CM T
150465_Patient1_ODNNSP,7.6583333,2.5011244,Naive/CM T
150466_Patient1_ODNNSP,2.5757027,1.5040505,Cytotoxic T
150467_Patient1_ODNNSP,8.408493,2.7636847,Naive/CM T
150469_Patient1_ODNNSP,6.8966284,0.3884963,Naive/CM T
150470_Patient1_ODNNSP,9.702587,4.782364,Naive/CM T
150472_Patient1_ODNNSP,7.6285105,3.5963385,Naive/CM T
150473_Patient1_ODNNSP,8.327517,3.4910955,Naive/CM T
150474_Patient1_ODNNSP,7.3819757,2.1700742,Naive/CM T
150475_Patient1_ODNNSP,8.097527,3.475041,Naive/CM T
150477_Patient1_ODNNSP,3.7164552,6.19395,Naive/CM T
150481_Patient1_ODNNSP,8.316354,2.6706169,Naive/CM T
150482_Patient1_ODNNSP,7.9756227,2.2810397,Naive/CM T
150483_Patient1_ODNNSP,7.122364,4.0147634,Naive/CM T
150484_Patient1_ODNNSP,3.864154,2.9989152,Cytotoxic T
150485_Patient1_ODNNSP,5.784096,1.954015,Naive/CM T
150486_Patient1_ODNNSP,6.7662263,2.5644488,Naive/CM T
150488_Patient1_ODNNSP,9.853244,4.198548,Naive/CM T
150489_Patient1_ODNNSP,8.795619,3.0234907,Naive/CM T
150491_Patient1_ODNNSP,10.749425,3.5815387,Naive/CM T
150493_Patient1_ODNNSP,8.245187,3.4059405,Naive/CM T
150499_Patient1_ODNNSP,4.7993083,6.4485874,Naive/CM T
150506_Patient1_ODNNSP,10.1758585,5.2352624,Naive/CM T
150507_Patient1_ODNNSP,9.314981,4.7001586,Naive/CM T
150513_Patient1_ODNNSP,6.045651,3.280133,Naive/CM T
150515_Patient1_ODNNSP,7.4155045,4.504415,Naive/CM T
150517_Patient1_ODNNSP,6.356867,2.053462,Naive/CM T
150520_Patient1_ODNNSP,10.249362,4.2181697,Naive/CM T
150526_Patient1_ODNNSP,5.8997574,3.325723,Naive/CM T
150528_Patient1_ODNNSP,9.28593,4.9125824,Naive/CM T
150533_Patient1_ODNNSP,6.670914,5.054607,Naive/CM T
150542_Patient1_ODNNSP,6.090986,1.0456636,Naive/CM T
150544_Patient1_ODNNSP,5.765219,2.4161303,Naive/CM T
150546_Patient1_ODNNSP,6.581153,2.8072135,Naive/CM T
